,peak_abs_z,peak_abs_z,peak_abs_z,severity_trigger,severity_trigger,severity_trigger,std_z,std_z,std_z,jerk_max,jerk_max,jerk_max
,count,mean,std,count,mean,std,count,mean,std,count,mean,std
label,,,,,,,,,,,,
FALSE_POSITIVE,12,32.77851758333333,23.32861433799256,12,28.71256399154663,18.38741019342869,12,3.0940998728348106,1.3979979252527421,12,3.166551325,3.1639491716785493
POTHOLE,2,34.528577999999996,20.46953357696829,2,29.021913528442383,12.681934117661072,2,3.715970822866989,0.8067099478462597,2,2.1520880250000003,1.0514104726197808
ROUGH_ROAD,2,17.242442,2.121273674512082,2,16.735469341278076,1.4043066927495182,2,1.92960810437652,0.8204869062440064,2,0.4877288025,0.17534795422544427
SPEED_BUMP,1,26.07585,,1,26.075849533081055,,1,2.067495472019393,,1,1.3036428999999998,
